id,location,date,new_cases,new_deaths,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,female_smokers,male_smokers,gdp_per_capita,handwashing_facilities,hospital_beds_per_thousand
228,Algeria,2020-03-04,2,0,0,43851043,17.348,29.1,6.211,3.857,0.7,30.4,13913.839,83.741,1.9
229,Algeria,2020-03-05,7,0,5.56,43851043,17.348,29.1,6.211,3.857,0.7,30.4,13913.839,83.741,1.9
230,Algeria,2020-03-06,5,0,5.56,43851043,17.348,29.1,6.211,3.857,0.7,30.4,13913.839,83.741,1.9
231,Algeria,2020-03-09,3,0,5.56,43851043,17.348,29.1,6.211,3.857,0.7,30.4,13913.839,83.741,1.9
232,Algeria,2020-03-12,0,0,30.56,43851043,17.348,29.1,6.211,3.857,0.7,30.4,13913.839,83.741,1.9
233,Algeria,2020-03-13,5,1,30.56,43851043,17.348,29.1,6.211,3.857,0.7,30.4,13913.839,83.741,1.9
234,Algeria,2020-03-14,1,1,36.11,43851043,17.348,29.1,6.211,3.857,0.7,30.4,13913.839,83.741,1.9
235,Algeria,2020-03-15,11,0,36.11,43851043,17.348,29.1,6.211,3.857,0.7,30.4,13913.839,83.741,1.9
236,Algeria,2020-03-16,11,2,36.11,43851043,17.348,29.1,6.211,3.857,0.7,30.4,13913.839,83.741,1.9
237,Algeria,2020-03-17,10,0,36.11,43851043,17.348,29.1,6.211,3.857,0.7,30.4,13913.839,83.741,1.9
238,Algeria,2020-03-18,2,1,36.11,43851043,17.348,29.1,6.211,3.857,0.7,30.4,13913.839,83.741,1.9
239,Algeria,2020-03-19,12,1,36.11,43851043,17.348,29.1,6.211,3.857,0.7,30.4,13913.839,83.741,1.9
240,Algeria,2020-03-20,18,1,36.11,43851043,17.348,29.1,6.211,3.857,0.7,30.4,13913.839,83.741,1.9
241,Algeria,2020-03-21,12,3,36.11,43851043,17.348,29.1,6.211,3.857,0.7,30.4,13913.839,83.741,1.9
242,Algeria,2020-03-22,37,5,36.11,43851043,17.348,29.1,6.211,3.857,0.7,30.4,13913.839,83.741,1.9
243,Algeria,2020-03-23,62,2,72.22,43851043,17.348,29.1,6.211,3.857,0.7,30.4,13913.839,83.741,1.9
244,Algeria,2020-03-24,29,0,72.22,43851043,17.348,29.1,6.211,3.857,0.7,30.4,13913.839,83.741,1.9
245,Algeria,2020-03-25,34,2,72.22,43851043,17.348,29.1,6.211,3.857,0.7,30.4,13913.839,83.741,1.9
246,Algeria,2020-03-26,38,2,72.22,43851043,17.348,29.1,6.211,3.857,0.7,30.4,13913.839,83.741,1.9
247,Algeria,2020-03-27,65,4,72.22,43851043,17.348,29.1,6.211,3.857,0.7,30.4,13913.839,83.741,1.9
248,Algeria,2020-03-28,42,1,72.22,43851043,17.348,29.1,6.211,3.857,0.7,30.4,13913.839,83.741,1.9
249,Algeria,2020-03-29,45,3,72.22,43851043,17.348,29.1,6.211,3.857,0.7,30.4,13913.839,83.741,1.9
250,Algeria,2020-03-30,57,2,83.8,43851043,17.348,29.1,6.211,3.857,0.7,30.4,13913.839,83.741,1.9
251,Algeria,2020-03-31,73,4,83.8,43851043,17.348,29.1,6.211,3.857,0.7,30.4,13913.839,83.741,1.9
252,Algeria,2020-04-01,132,9,83.8,43851043,17.348,29.1,6.211,3.857,0.7,30.4,13913.839,83.741,1.9
253,Algeria,2020-04-02,131,14,83.8,43851043,17.348,29.1,6.211,3.857,0.7,30.4,13913.839,83.741,1.9
254,Algeria,2020-04-03,139,5,83.8,43851043,17.348,29.1,6.211,3.857,0.7,30.4,13913.839,83.741,1.9
255,Algeria,2020-04-04,185,42,83.8,43851043,17.348,29.1,6.211,3.857,0.7,30.4,13913.839,83.741,1.9
256,Algeria,2020-04-05,80,25,83.8,43851043,17.348,29.1,6.211,3.857,0.7,30.4,13913.839,83.741,1.9
257,Algeria,2020-04-06,69,22,83.8,43851043,17.348,29.1,6.211,3.857,0.7,30.4,13913.839,83.741,1.9
258,Algeria,2020-04-07,103,21,83.8,43851043,17.348,29.1,6.211,3.857,0.7,30.4,13913.839,83.741,1.9
259,Algeria,2020-04-08,45,20,83.8,43851043,17.348,29.1,6.211,3.857,0.7,30.4,13913.839,83.741,1.9
260,Algeria,2020-04-09,104,12,83.8,43851043,17.348,29.1,6.211,3.857,0.7,30.4,13913.839,83.741,1.9
261,Algeria,2020-04-10,94,30,83.8,43851043,17.348,29.1,6.211,3.857,0.7,30.4,13913.839,83.741,1.9
262,Algeria,2020-04-11,95,21,83.8,43851043,17.348,29.1,6.211,3.857,0.7,30.4,13913.839,83.741,1.9
263,Algeria,2020-04-12,64,19,83.8,43851043,17.348,29.1,6.211,3.857,0.7,30.4,13913.839,83.741,1.9
264,Algeria,2020-04-13,89,18,83.8,43851043,17.348,29.1,6.211,3.857,0.7,30.4,13913.839,83.741,1.9
265,Algeria,2020-04-14,69,20,89.35,43851043,17.348,29.1,6.211,3.857,0.7,30.4,13913.839,83.741,1.9
266,Algeria,2020-04-15,87,12,89.35,43851043,17.348,29.1,6.211,3.857,0.7,30.4,13913.839,83.741,1.9
267,Algeria,2020-04-16,90,11,89.35,43851043,17.348,29.1,6.211,3.857,0.7,30.4,13913.839,83.741,1.9
268,Algeria,2020-04-17,108,12,89.35,43851043,17.348,29.1,6.211,3.857,0.7,30.4,13913.839,83.741,1.9
269,Algeria,2020-04-18,150,16,89.35,43851043,17.348,29.1,6.211,3.857,0.7,30.4,13913.839,83.741,1.9
270,Algeria,2020-04-19,117,3,89.35,43851043,17.348,29.1,6.211,3.857,0.7,30.4,13913.839,83.741,1.9
271,Algeria,2020-04-20,94,8,89.35,43851043,17.348,29.1,6.211,3.857,0.7,30.4,13913.839,83.741,1.9
272,Algeria,2020-04-21,89,9,89.35,43851043,17.348,29.1,6.211,3.857,0.7,30.4,13913.839,83.741,1.9
273,Algeria,2020-04-22,93,8,89.35,43851043,17.348,29.1,6.211,3.857,0.7,30.4,13913.839,83.741,1.9
274,Algeria,2020-04-23,99,10,89.35,43851043,17.348,29.1,6.211,3.857,0.7,30.4,13913.839,83.741,1.9
275,Algeria,2020-04-24,97,5,83.8,43851043,17.348,29.1,6.211,3.857,0.7,30.4,13913.839,83.741,1.9
276,Algeria,2020-04-25,120,8,83.8,43851043,17.348,29.1,6.211,3.857,0.7,30.4,13913.839,83.741,1.9
277,Algeria,2020-04-26,129,4,83.8,43851043,17.348,29.1,6.211,3.857,0.7,30.4,13913.839,83.741,1.9
278,Algeria,2020-04-27,126,6,83.8,43851043,17.348,29.1,6.211,3.857,0.7,30.4,13913.839,83.741,1.9
279,Algeria,2020-04-28,135,7,83.8,43851043,17.348,29.1,6.211,3.857,0.7,30.4,13913.839,83.741,1.9
280,Algeria,2020-04-29,132,5,83.8,43851043,17.348,29.1,6.211,3.857,0.7,30.4,13913.839,83.741,1.9
281,Algeria,2020-04-30,199,7,83.8,43851043,17.348,29.1,6.211,3.857,0.7,30.4,13913.839,83.741,1.9
282,Andorra,2020-03-03,1,0,0,77265,163.755,,,,29,37.8,,,
283,Andorra,2020-03-14,1,0,20.37,77265,163.755,,,,29,37.8,,,
284,Andorra,2020-03-16,3,0,31.48,77265,163.755,,,,29,37.8,,,
285,Andorra,2020-03-17,9,0,31.48,77265,163.755,,,,29,37.8,,,
286,Andorra,2020-03-18,0,0,31.48,77265,163.755,,,,29,37.8,,,
287,Andorra,2020-03-19,39,0,31.48,77265,163.755,,,,29,37.8,,,
288,Andorra,2020-03-20,22,0,31.48,77265,163.755,,,,29,37.8,,,
289,Andorra,2020-03-21,0,0,31.48,77265,163.755,,,,29,37.8,,,
290,Andorra,2020-03-22,13,0,31.48,77265,163.755,,,,29,37.8,,,
291,Andorra,2020-03-23,25,0,31.48,77265,163.755,,,,29,37.8,,,
292,Andorra,2020-03-24,20,0,31.48,77265,163.755,,,,29,37.8,,,
293,Andorra,2020-03-25,31,0,48.15,77265,163.755,,,,29,37.8,,,
294,Andorra,2020-03-26,24,0,48.15,77265,163.755,,,,29,37.8,,,
295,Andorra,2020-03-27,36,3,48.15,77265,163.755,,,,29,37.8,,,
296,Andorra,2020-03-28,43,0,48.15,77265,163.755,,,,29,37.8,,,
297,Andorra,2020-03-29,41,1,48.15,77265,163.755,,,,29,37.8,,,
298,Andorra,2020-03-30,26,2,48.15,77265,163.755,,,,29,37.8,,,
299,Andorra,2020-03-31,36,2,48.15,77265,163.755,,,,29,37.8,,,
300,Andorra,2020-04-01,6,4,48.15,77265,163.755,,,,29,37.8,,,
301,Andorra,2020-04-02,14,2,48.15,77265,163.755,,,,29,37.8,,,
302,Andorra,2020-04-03,38,1,48.15,77265,163.755,,,,29,37.8,,,
303,Andorra,2020-04-04,11,1,48.15,77265,163.755,,,,29,37.8,,,
304,Andorra,2020-04-05,27,1,48.15,77265,163.755,,,,29,37.8,,,
305,Andorra,2020-04-06,35,1,48.15,77265,163.755,,,,29,37.8,,,
306,Andorra,2020-04-07,25,3,48.15,77265,163.755,,,,29,37.8,,,
307,Andorra,2020-04-08,19,1,56.48,77265,163.755,,,,29,37.8,,,
308,Andorra,2020-04-09,19,1,56.48,77265,163.755,,,,29,37.8,,,
309,Andorra,2020-04-10,19,2,56.48,77265,163.755,,,,29,37.8,,,
310,Andorra,2020-04-11,18,1,56.48,77265,163.755,,,,29,37.8,,,
311,Andorra,2020-04-12,21,2,56.48,77265,163.755,,,,29,37.8,,,
312,Andorra,2020-04-13,16,1,56.48,77265,163.755,,,,29,37.8,,,
313,Andorra,2020-04-14,8,0,56.48,77265,163.755,,,,29,37.8,,,
314,Andorra,2020-04-15,13,2,56.48,77265,163.755,,,,29,37.8,,,
315,Andorra,2020-04-16,14,2,56.48,77265,163.755,,,,29,37.8,,,
316,Andorra,2020-04-17,9,0,56.48,77265,163.755,,,,29,37.8,,,
317,Andorra,2020-04-18,14,2,56.48,77265,163.755,,,,29,37.8,,,
318,Andorra,2020-04-19,8,0,56.48,77265,163.755,,,,29,37.8,,,
319,Andorra,2020-04-20,9,1,52.78,77265,163.755,,,,29,37.8,,,
320,Andorra,2020-04-21,4,0,52.78,77265,163.755,,,,29,37.8,,,
321,Andorra,2020-04-22,0,1,52.78,77265,163.755,,,,29,37.8,,,
322,Andorra,2020-04-23,6,0,52.78,77265,163.755,,,,29,37.8,,,
323,Andorra,2020-04-24,1,0,52.78,77265,163.755,,,,29,37.8,,,
324,Andorra,2020-04-25,7,3,52.78,77265,163.755,,,,29,37.8,,,
325,Andorra,2020-04-26,2,0,52.78,77265,163.755,,,,29,37.8,,,
326,Andorra,2020-04-27,7,0,52.78,77265,163.755,,,,29,37.8,,,
327,Andorra,2020-04-28,3,0,52.78,77265,163.755,,,,29,37.8,,,
328,Andorra,2020-04-29,0,1,52.78,77265,163.755,,,,29,37.8,,,
329,Andorra,2020-04-30,0,1,52.78,77265,163.755,,,,29,37.8,,,
330,Angola,2020-03-22,2,0,11.11,32866268,23.89,16.8,2.405,1.362,,,5819.495,26.664,
331,Angola,2020-03-23,0,0,11.11,32866268,23.89,16.8,2.405,1.362,,,5819.495,26.664,
332,Angola,2020-03-24,0,0,33.33,32866268,23.89,16.8,2.405,1.362,,,5819.495,26.664,
333,Angola,2020-03-25,0,0,33.33,32866268,23.89,16.8,2.405,1.362,,,5819.495,26.664,
334,Angola,2020-03-26,0,0,33.33,32866268,23.89,16.8,2.405,1.362,,,5819.495,26.664,
335,Angola,2020-03-27,1,0,90.74,32866268,23.89,16.8,2.405,1.362,,,5819.495,26.664,
336,Angola,2020-03-28,1,0,90.74,32866268,23.89,16.8,2.405,1.362,,,5819.495,26.664,
337,Angola,2020-03-29,0,0,90.74,32866268,23.89,16.8,2.405,1.362,,,5819.495,26.664,
338,Angola,2020-03-30,3,2,90.74,32866268,23.89,16.8,2.405,1.362,,,5819.495,26.664,
339,Angola,2020-03-31,0,0,90.74,32866268,23.89,16.8,2.405,1.362,,,5819.495,26.664,
340,Angola,2020-04-01,0,0,90.74,32866268,23.89,16.8,2.405,1.362,,,5819.495,26.664,
341,Angola,2020-04-02,1,0,90.74,32866268,23.89,16.8,2.405,1.362,,,5819.495,26.664,
342,Angola,2020-04-03,0,0,90.74,32866268,23.89,16.8,2.405,1.362,,,5819.495,26.664,
343,Angola,2020-04-04,0,0,90.74,32866268,23.89,16.8,2.405,1.362,,,5819.495,26.664,
344,Angola,2020-04-05,2,0,90.74,32866268,23.89,16.8,2.405,1.362,,,5819.495,26.664,
345,Angola,2020-04-06,4,0,90.74,32866268,23.89,16.8,2.405,1.362,,,5819.495,26.664,
346,Angola,2020-04-07,2,0,90.74,32866268,23.89,16.8,2.405,1.362,,,5819.495,26.664,
347,Angola,2020-04-08,1,0,90.74,32866268,23.89,16.8,2.405,1.362,,,5819.495,26.664,
348,Angola,2020-04-09,2,0,90.74,32866268,23.89,16.8,2.405,1.362,,,5819.495,26.664,
349,Angola,2020-04-10,0,0,90.74,32866268,23.89,16.8,2.405,1.362,,,5819.495,26.664,
350,Angola,2020-04-11,0,0,90.74,32866268,23.89,16.8,2.405,1.362,,,5819.495,26.664,
351,Angola,2020-04-12,0,0,90.74,32866268,23.89,16.8,2.405,1.362,,,5819.495,26.664,
352,Angola,2020-04-13,0,0,90.74,32866268,23.89,16.8,2.405,1.362,,,5819.495,26.664,
353,Angola,2020-04-14,0,0,90.74,32866268,23.89,16.8,2.405,1.362,,,5819.495,26.664,
354,Angola,2020-04-15,0,0,90.74,32866268,23.89,16.8,2.405,1.362,,,5819.495,26.664,
355,Angola,2020-04-16,0,0,90.74,32866268,23.89,16.8,2.405,1.362,,,5819.495,26.664,
356,Angola,2020-04-17,0,0,90.74,32866268,23.89,16.8,2.405,1.362,,,5819.495,26.664,
357,Angola,2020-04-18,0,0,90.74,32866268,23.89,16.8,2.405,1.362,,,5819.495,26.664,
358,Angola,2020-04-19,5,0,90.74,32866268,23.89,16.8,2.405,1.362,,,5819.495,26.664,
359,Angola,2020-04-20,0,0,90.74,32866268,23.89,16.8,2.405,1.362,,,5819.495,26.664,
360,Angola,2020-04-21,0,0,90.74,32866268,23.89,16.8,2.405,1.362,,,5819.495,26.664,
361,Angola,2020-04-22,0,0,90.74,32866268,23.89,16.8,2.405,1.362,,,5819.495,26.664,
362,Angola,2020-04-23,0,0,78.7,32866268,23.89,16.8,2.405,1.362,,,5819.495,26.664,
363,Angola,2020-04-24,1,0,78.7,32866268,23.89,16.8,2.405,1.362,,,5819.495,26.664,
364,Angola,2020-04-25,0,0,78.7,32866268,23.89,16.8,2.405,1.362,,,5819.495,26.664,
365,Angola,2020-04-26,0,0,78.7,32866268,23.89,16.8,2.405,1.362,,,5819.495,26.664,
366,Angola,2020-04-27,1,0,78.7,32866268,23.89,16.8,2.405,1.362,,,5819.495,26.664,
367,Angola,2020-04-28,1,0,78.7,32866268,23.89,16.8,2.405,1.362,,,5819.495,26.664,
368,Angola,2020-04-29,0,0,78.7,32866268,23.89,16.8,2.405,1.362,,,5819.495,26.664,
369,Angola,2020-04-30,0,0,78.7,32866268,23.89,16.8,2.405,1.362,,,5819.495,26.664,
370,Anguilla,2020-03-27,2,0,,15002,,,,,,,,,
371,Anguilla,2020-03-28,0,0,,15002,,,,,,,,,
372,Anguilla,2020-03-29,0,0,,15002,,,,,,,,,
373,Anguilla,2020-03-30,0,0,,15002,,,,,,,,,
374,Anguilla,2020-03-31,0,0,,15002,,,,,,,,,
375,Anguilla,2020-04-01,0,0,,15002,,,,,,,,,
376,Anguilla,2020-04-02,0,0,,15002,,,,,,,,,
377,Anguilla,2020-04-03,1,0,,15002,,,,,,,,,
378,Anguilla,2020-04-04,0,0,,15002,,,,,,,,,
379,Anguilla,2020-04-05,0,0,,15002,,,,,,,,,
380,Anguilla,2020-04-06,0,0,,15002,,,,,,,,,
381,Anguilla,2020-04-07,0,0,,15002,,,,,,,,,
382,Anguilla,2020-04-08,0,0,,15002,,,,,,,,,
383,Anguilla,2020-04-09,0,0,,15002,,,,,,,,,
384,Anguilla,2020-04-10,0,0,,15002,,,,,,,,,
385,Anguilla,2020-04-11,0,0,,15002,,,,,,,,,
386,Anguilla,2020-04-12,0,0,,15002,,,,,,,,,
387,Anguilla,2020-04-13,0,0,,15002,,,,,,,,,
388,Anguilla,2020-04-14,0,0,,15002,,,,,,,,,
389,Anguilla,2020-04-15,0,0,,15002,,,,,,,,,
390,Anguilla,2020-04-16,0,0,,15002,,,,,,,,,
391,Anguilla,2020-04-17,0,0,,15002,,,,,,,,,
392,Anguilla,2020-04-18,0,0,,15002,,,,,,,,,
393,Anguilla,2020-04-19,0,0,,15002,,,,,,,,,
394,Anguilla,2020-04-20,0,0,,15002,,,,,,,,,
395,Anguilla,2020-04-21,0,0,,15002,,,,,,,,,
396,Anguilla,2020-04-22,0,0,,15002,,,,,,,,,
397,Anguilla,2020-04-23,0,0,,15002,,,,,,,,,
398,Anguilla,2020-04-24,0,0,,15002,,,,,,,,,
399,Anguilla,2020-04-25,0,0,,15002,,,,,,,,,
400,Anguilla,2020-04-26,0,0,,15002,,,,,,,,,
401,Anguilla,2020-04-27,0,0,,15002,,,,,,,,,
402,Anguilla,2020-04-28,0,0,,15002,,,,,,,,,
403,Anguilla,2020-04-29,0,0,,15002,,,,,,,,,
404,Anguilla,2020-04-30,0,0,,15002,,,,,,,,,
405,Antigua and Barbuda,2020-03-15,1,0,,97928,231.845,32.1,6.933,4.631,,,21490.943,,3.8
406,Antigua and Barbuda,2020-03-21,0,0,,97928,231.845,32.1,6.933,4.631,,,21490.943,,3.8
407,Antigua and Barbuda,2020-03-22,0,0,,97928,231.845,32.1,6.933,4.631,,,21490.943,,3.8
408,Antigua and Barbuda,2020-03-23,0,0,,97928,231.845,32.1,6.933,4.631,,,21490.943,,3.8
409,Antigua and Barbuda,2020-03-24,0,0,,97928,231.845,32.1,6.933,4.631,,,21490.943,,3.8
410,Antigua and Barbuda,2020-03-25,2,0,,97928,231.845,32.1,6.933,4.631,,,21490.943,,3.8
411,Antigua and Barbuda,2020-03-26,0,0,,97928,231.845,32.1,6.933,4.631,,,21490.943,,3.8
412,Antigua and Barbuda,2020-03-27,4,0,,97928,231.845,32.1,6.933,4.631,,,21490.943,,3.8
413,Antigua and Barbuda,2020-03-28,0,0,,97928,231.845,32.1,6.933,4.631,,,21490.943,,3.8
414,Antigua and Barbuda,2020-03-29,0,0,,97928,231.845,32.1,6.933,4.631,,,21490.943,,3.8
415,Antigua and Barbuda,2020-03-30,0,0,,97928,231.845,32.1,6.933,4.631,,,21490.943,,3.8
416,Antigua and Barbuda,2020-03-31,0,0,,97928,231.845,32.1,6.933,4.631,,,21490.943,,3.8
417,Antigua and Barbuda,2020-04-01,0,0,,97928,231.845,32.1,6.933,4.631,,,21490.943,,3.8
418,Antigua and Barbuda,2020-04-02,0,0,,97928,231.845,32.1,6.933,4.631,,,21490.943,,3.8
419,Antigua and Barbuda,2020-04-03,2,0,,97928,231.845,32.1,6.933,4.631,,,21490.943,,3.8
420,Antigua and Barbuda,2020-04-04,6,0,,97928,231.845,32.1,6.933,4.631,,,21490.943,,3.8
421,Antigua and Barbuda,2020-04-05,0,0,,97928,231.845,32.1,6.933,4.631,,,21490.943,,3.8
422,Antigua and Barbuda,2020-04-06,0,0,,97928,231.845,32.1,6.933,4.631,,,21490.943,,3.8
423,Antigua and Barbuda,2020-04-07,0,0,,97928,231.845,32.1,6.933,4.631,,,21490.943,,3.8
424,Antigua and Barbuda,2020-04-08,0,0,,97928,231.845,32.1,6.933,4.631,,,21490.943,,3.8
425,Antigua and Barbuda,2020-04-09,0,0,,97928,231.845,32.1,6.933,4.631,,,21490.943,,3.8
426,Antigua and Barbuda,2020-04-10,4,2,,97928,231.845,32.1,6.933,4.631,,,21490.943,,3.8
427,Antigua and Barbuda,2020-04-11,2,0,,97928,231.845,32.1,6.933,4.631,,,21490.943,,3.8
428,Antigua and Barbuda,2020-04-12,0,0,,97928,231.845,32.1,6.933,4.631,,,21490.943,,3.8
429,Antigua and Barbuda,2020-04-13,0,0,,97928,231.845,32.1,6.933,4.631,,,21490.943,,3.8
430,Antigua and Barbuda,2020-04-14,2,0,,97928,231.845,32.1,6.933,4.631,,,21490.943,,3.8
431,Antigua and Barbuda,2020-04-15,0,0,,97928,231.845,32.1,6.933,4.631,,,21490.943,,3.8
432,Antigua and Barbuda,2020-04-16,0,0,,97928,231.845,32.1,6.933,4.631,,,21490.943,,3.8
433,Antigua and Barbuda,2020-04-17,0,0,,97928,231.845,32.1,6.933,4.631,,,21490.943,,3.8
434,Antigua and Barbuda,2020-04-18,0,0,,97928,231.845,32.1,6.933,4.631,,,21490.943,,3.8
435,Antigua and Barbuda,2020-04-19,0,0,,97928,231.845,32.1,6.933,4.631,,,21490.943,,3.8
436,Antigua and Barbuda,2020-04-20,0,0,,97928,231.845,32.1,6.933,4.631,,,21490.943,,3.8
437,Antigua and Barbuda,2020-04-21,0,1,,97928,231.845,32.1,6.933,4.631,,,21490.943,,3.8
438,Antigua and Barbuda,2020-04-22,1,0,,97928,231.845,32.1,6.933,4.631,,,21490.943,,3.8
439,Antigua and Barbuda,2020-04-23,0,0,,97928,231.845,32.1,6.933,4.631,,,21490.943,,3.8
440,Antigua and Barbuda,2020-04-24,0,0,,97928,231.845,32.1,6.933,4.631,,,21490.943,,3.8
441,Antigua and Barbuda,2020-04-25,0,0,,97928,231.845,32.1,6.933,4.631,,,21490.943,,3.8
442,Antigua and Barbuda,2020-04-26,0,0,,97928,231.845,32.1,6.933,4.631,,,21490.943,,3.8
443,Antigua and Barbuda,2020-04-27,0,0,,97928,231.845,32.1,6.933,4.631,,,21490.943,,3.8
444,Antigua and Barbuda,2020-04-28,0,0,,97928,231.845,32.1,6.933,4.631,,,21490.943,,3.8
445,Antigua and Barbuda,2020-04-29,0,0,,97928,231.845,32.1,6.933,4.631,,,21490.943,,3.8
446,Antigua and Barbuda,2020-04-30,0,0,,97928,231.845,32.1,6.933,4.631,,,21490.943,,3.8
447,Argentina,2020-03-04,1,0,11.11,45195777,16.177,31.9,11.198,7.441,16.2,27.7,18933.907,,5
448,Argentina,2020-03-06,1,0,11.11,45195777,16.177,31.9,11.198,7.441,16.2,27.7,18933.907,,5
449,Argentina,2020-03-07,6,0,11.11,45195777,16.177,31.9,11.198,7.441,16.2,27.7,18933.907,,5
450,Argentina,2020-03-08,1,1,11.11,45195777,16.177,31.9,11.198,7.441,16.2,27.7,18933.907,,5
451,Argentina,2020-03-09,3,0,11.11,45195777,16.177,31.9,11.198,7.441,16.2,27.7,18933.907,,5
452,Argentina,2020-03-11,7,0,25,45195777,16.177,31.9,11.198,7.441,16.2,27.7,18933.907,,5
453,Argentina,2020-03-13,12,0,25,45195777,16.177,31.9,11.198,7.441,16.2,27.7,18933.907,,5
454,Argentina,2020-03-14,3,1,25,45195777,16.177,31.9,11.198,7.441,16.2,27.7,18933.907,,5
455,Argentina,2020-03-15,11,0,25,45195777,16.177,31.9,11.198,7.441,16.2,27.7,18933.907,,5
456,Argentina,2020-03-16,11,0,41.67,45195777,16.177,31.9,11.198,7.441,16.2,27.7,18933.907,,5
457,Argentina,2020-03-17,9,0,41.67,45195777,16.177,31.9,11.198,7.441,16.2,27.7,18933.907,,5
458,Argentina,2020-03-18,14,0,41.67,45195777,16.177,31.9,11.198,7.441,16.2,27.7,18933.907,,5
459,Argentina,2020-03-19,18,0,75,45195777,16.177,31.9,11.198,7.441,16.2,27.7,18933.907,,5
460,Argentina,2020-03-20,31,1,88.89,45195777,16.177,31.9,11.198,7.441,16.2,27.7,18933.907,,5
461,Argentina,2020-03-21,30,0,88.89,45195777,16.177,31.9,11.198,7.441,16.2,27.7,18933.907,,5
462,Argentina,2020-03-22,67,1,88.89,45195777,16.177,31.9,11.198,7.441,16.2,27.7,18933.907,,5
463,Argentina,2020-03-23,41,0,100,45195777,16.177,31.9,11.198,7.441,16.2,27.7,18933.907,,5
464,Argentina,2020-03-24,35,0,100,45195777,16.177,31.9,11.198,7.441,16.2,27.7,18933.907,,5
465,Argentina,2020-03-25,86,2,100,45195777,16.177,31.9,11.198,7.441,16.2,27.7,18933.907,,5
466,Argentina,2020-03-26,115,2,100,45195777,16.177,31.9,11.198,7.441,16.2,27.7,18933.907,,5
467,Argentina,2020-03-27,87,4,100,45195777,16.177,31.9,11.198,7.441,16.2,27.7,18933.907,,5
468,Argentina,2020-03-28,101,5,100,45195777,16.177,31.9,11.198,7.441,16.2,27.7,18933.907,,5
469,Argentina,2020-03-29,55,2,100,45195777,16.177,31.9,11.198,7.441,16.2,27.7,18933.907,,5
470,Argentina,2020-03-30,75,1,100,45195777,16.177,31.9,11.198,7.441,16.2,27.7,18933.907,,5
471,Argentina,2020-03-31,146,4,100,45195777,16.177,31.9,11.198,7.441,16.2,27.7,18933.907,,5
472,Argentina,2020-04-01,0,0,100,45195777,16.177,31.9,11.198,7.441,16.2,27.7,18933.907,,5
473,Argentina,2020-04-02,167,7,100,45195777,16.177,31.9,11.198,7.441,16.2,27.7,18933.907,,5
474,Argentina,2020-04-03,0,3,100,45195777,16.177,31.9,11.198,7.441,16.2,27.7,18933.907,,5
475,Argentina,2020-04-04,132,3,100,45195777,16.177,31.9,11.198,7.441,16.2,27.7,18933.907,,5
476,Argentina,2020-04-05,186,6,100,45195777,16.177,31.9,11.198,7.441,16.2,27.7,18933.907,,5
477,Argentina,2020-04-06,103,3,100,45195777,16.177,31.9,11.198,7.441,16.2,27.7,18933.907,,5
478,Argentina,2020-04-07,74,7,100,45195777,16.177,31.9,11.198,7.441,16.2,27.7,18933.907,,5
479,Argentina,2020-04-08,87,7,100,45195777,16.177,31.9,11.198,7.441,16.2,27.7,18933.907,,5
480,Argentina,2020-04-09,80,5,100,45195777,16.177,31.9,11.198,7.441,16.2,27.7,18933.907,,5
481,Argentina,2020-04-10,99,14,100,45195777,16.177,31.9,11.198,7.441,16.2,27.7,18933.907,,5
482,Argentina,2020-04-11,81,3,100,45195777,16.177,31.9,11.198,7.441,16.2,27.7,18933.907,,5
483,Argentina,2020-04-12,162,7,100,45195777,16.177,31.9,11.198,7.441,16.2,27.7,18933.907,,5
484,Argentina,2020-04-13,66,6,100,45195777,16.177,31.9,11.198,7.441,16.2,27.7,18933.907,,5
485,Argentina,2020-04-14,69,3,100,45195777,16.177,31.9,11.198,7.441,16.2,27.7,18933.907,,5
486,Argentina,2020-04-15,160,7,100,45195777,16.177,31.9,11.198,7.441,16.2,27.7,18933.907,,5
487,Argentina,2020-04-16,0,4,100,45195777,16.177,31.9,11.198,7.441,16.2,27.7,18933.907,,5
488,Argentina,2020-04-17,128,6,100,45195777,16.177,31.9,11.198,7.441,16.2,27.7,18933.907,,5
489,Argentina,2020-04-18,98,7,100,45195777,16.177,31.9,11.198,7.441,16.2,27.7,18933.907,,5
490,Argentina,2020-04-19,170,10,100,45195777,16.177,31.9,11.198,7.441,16.2,27.7,18933.907,,5
491,Argentina,2020-04-20,102,2,100,45195777,16.177,31.9,11.198,7.441,16.2,27.7,18933.907,,5
492,Argentina,2020-04-21,90,8,100,45195777,16.177,31.9,11.198,7.441,16.2,27.7,18933.907,,5
493,Argentina,2020-04-22,112,9,100,45195777,16.177,31.9,11.198,7.441,16.2,27.7,18933.907,,5
494,Argentina,2020-04-23,144,8,100,45195777,16.177,31.9,11.198,7.441,16.2,27.7,18933.907,,5
495,Argentina,2020-04-24,147,6,100,45195777,16.177,31.9,11.198,7.441,16.2,27.7,18933.907,,5
496,Argentina,2020-04-25,0,2,100,45195777,16.177,31.9,11.198,7.441,16.2,27.7,18933.907,,5
497,Argentina,2020-04-26,344,18,100,45195777,16.177,31.9,11.198,7.441,16.2,27.7,18933.907,,5
498,Argentina,2020-04-27,0,1,85.19,45195777,16.177,31.9,11.198,7.441,16.2,27.7,18933.907,,5
